space,time,day,poi,type,root_type,rating,weather,tid,label
40.6394869711505 -73.9797736065030,797,Saturday,Carvel Ice Cream,Ice Cream Shop,Food,6.6,Clear,2279,84
40.6394133333333 -73.9798741333333,980,Saturday,Jamesoninthehood,Residential Building (Apartment / Condo),Residence,-1.0,Clear,2279,84
40.6405334140347 -73.9771259591833,980,Saturday,L's House!,Home (private),Residence,-1.0,Clear,2279,84
40.6379500000000 -73.9780640000000,1172,Saturday,Mike's VIP Barbershop,Salon / Barbershop,Shop & Service,-1.0,Clear,2279,84
40.6399624980862 -73.9776166705378,1173,Saturday,PS 179,School,Professional & Other Places,-1.0,Clear,2279,84
40.6394147636319 -73.9799066403019,1173,Saturday,Kleins Kosher Ice Cream,Ice Cream Shop,Food,-1.0,Clear,2279,84
40.6394133333333 -73.9798741333333,30,Sunday,Jamesoninthehood,Residential Building (Apartment / Condo),Residence,-1.0,Rain,2279,84
40.6426375742877 -73.9794073259115,31,Sunday,Denny's Steak Pub,Pub,Nightlife Spot,6.6,Rain,2279,84
40.6394898150655 -73.9797688985306,958,Sunday,Metropolitan Hotel,Hotel Bar,Nightlife Spot,-1.0,Rain,2279,84
40.6394869711505 -73.9797736065030,958,Sunday,Carvel Ice Cream,Ice Cream Shop,Food,6.6,Rain,2279,84
40.6394264500000 -73.9797699000000,959,Sunday,Cafe and Market,Snack Place,Food,-1.0,Rain,2279,84
40.6426375742877 -73.9794073259115,959,Sunday,Denny's Steak Pub,Pub,Nightlife Spot,6.6,Rain,2279,84
40.6394685000000 -73.9798289363786,1048,Sunday,403 Restaurant,Chinese Restaurant,Food,-1.0,Rain,2279,84
40.6381523016428 -73.9794073259115,1048,Sunday,Shell,Gas Station,Shop & Service,5.8,Rain,2279,84
40.6389421073503 -73.9799697719141,1049,Sunday,National Food Center,Deli / Bodega,Food,-1.0,Rain,2279,84
40.6427190000000 -73.9794900000000,1083,Sunday,Faros Restaurant,Diner,Food,-1.0,Rain,2279,84
40.6394869711505 -73.9797736065030,1246,Sunday,Ditmas Grocery Store Inc,Convenience Store,Shop & Service,-1.0,Rain,2279,84
40.6405334140347 -73.9771259591833,1247,Sunday,L's House!,Home (private),Residence,-1.0,Rain,2279,84
40.6425133572045 -73.9796770706283,1368,Sunday,89 Church Liquors,Liquor Store,Shop & Service,6.9,Rain,2279,84
40.6429076394433 -73.9785861968994,1369,Sunday,Walgreens,Pharmacy,Shop & Service,5.6,Rain,2279,84
40.6426375742877 -73.9794073259115,1369,Sunday,Denny's Steak Pub,Pub,Nightlife Spot,6.6,Rain,2279,84
40.6427250000000 -73.9794710000000,1399,Sunday,Gyro King,Greek Restaurant,Food,-1.0,Rain,2279,84
40.6394869711505 -73.9797736065030,1233,Monday,Ditmas Grocery Store Inc,Convenience Store,Shop & Service,-1.0,Clouds,2280,84
40.6426375742877 -73.9794073259115,1233,Monday,Denny's Steak Pub,Pub,Nightlife Spot,6.6,Clouds,2280,84
40.6757879516210 -73.9958151502776,308,Tuesday,Where Good Intentions Go To Die,Other Nightlife,Nightlife Spot,-1.0,Clouds,2280,84
40.6728267553209 -73.9908599853515,308,Tuesday,MTA Subway - F Train,Train,Travel & Transport,-1.0,Clouds,2280,84
40.7528567554950 -73.9736737263818,363,Tuesday,Sentry Coat Check!,Convention Center,Professional & Other Places,-1.0,Clouds,2280,84
40.7532375238346 -73.9732604873822,363,Tuesday,TIAA-CREF,Office,Professional & Other Places,-1.0,Clouds,2280,84
40.7530716014474 -73.9734671069929,363,Tuesday,27th Floor Vip,Meeting Room,Professional & Other Places,-1.0,Clouds,2280,84
40.7529789171769 -73.9728569984436,684,Tuesday,Digiday: Agency,Event Space,Professional & Other Places,-1.0,Clouds,2280,84
40.7526474262798 -73.9730022125569,685,Tuesday,Men's Restroom,Rest Area,Travel & Transport,-1.0,Clouds,2280,84
40.7532289124202 -73.9731514380538,1033,Tuesday,TV of Tomorrow Conference,Meeting Room,Professional & Other Places,-1.0,Clouds,2280,84
40.7533921191982 -73.9735417195756,1034,Tuesday,Hotel 48LEX Lounge,Hotel Bar,Nightlife Spot,6.6,Clouds,2280,84
40.7544743468154 -73.9778566360474,859,Wednesday,J.Crew,Clothing Store,Shop & Service,8.1,Clouds,2280,84
40.7544930000000 -73.9772150000000,859,Wednesday,Vander Bar,Hotel Bar,Nightlife Spot,4.9,Clouds,2280,84
40.7541912463870 -73.9769968244083,896,Wednesday,The Beer Bar,Beer Bar,Nightlife Spot,5.8,Clouds,2280,84
40.7538530031854 -73.9774157946961,956,Wednesday,Yale Club of New York City,Club House,Professional & Other Places,-1.0,Clouds,2280,84
40.7532375238346 -73.9732604873822,957,Wednesday,TIAA-CREF,Office,Professional & Other Places,-1.0,Clouds,2280,84
40.7564898726738 -73.9862680435181,1243,Wednesday,Times Square,Plaza,Outdoors & Recreation,9.0,Clear,2280,84
40.7531414655060 -73.9725351333618,1244,Wednesday,Newsstand 46th & 3rd,Newsstand,Shop & Service,-1.0,Clear,2280,84
40.7529464074634 -73.9727711677551,461,Thursday,Media Post DOOH,Meeting Room,Professional & Other Places,-1.0,Clear,2280,84
40.7530716014474 -73.9734671069929,462,Thursday,27th Floor Vip,Meeting Room,Professional & Other Places,-1.0,Clear,2280,84
40.7529789171769 -73.9728569984436,462,Thursday,Digiday: Agency,Event Space,Professional & Other Places,-1.0,Clear,2280,84
40.7530716014474 -73.9734671069929,504,Thursday,27th Floor Vip,Meeting Room,Professional & Other Places,-1.0,Clouds,2280,84
40.7950762149521 -73.9267981052399,392,Friday,Illegal Bass Party,Music Venue,Arts & Entertainment,-1.0,Clear,2280,84
40.7537124772213 -73.9737712965716,393,Friday,New York Public Library - Grand Central,Library,Professional & Other Places,-1.0,Clear,2280,84
40.7548644533633 -73.9713549613953,434,Friday,Emergency NY Tech Meetup to Stop PIPA and SOPA,Office,Professional & Other Places,-1.0,Clear,2280,84
40.7533921191982 -73.9735417195756,435,Friday,Hotel 48LEX Lounge,Hotel Bar,Nightlife Spot,6.6,Clear,2280,84
40.7529046730442 -73.9729792547779,527,Friday,O'Neill's Irish Bar,Pub,Nightlife Spot,-1.0,Clouds,2280,84
40.7532375238346 -73.9732604873822,547,Friday,TIAA-CREF,Office,Professional & Other Places,-1.0,Clouds,2280,84
40.7528567554950 -73.9736737263818,547,Friday,Sentry Coat Check!,Convention Center,Professional & Other Places,-1.0,Clouds,2280,84
40.7530716014474 -73.9734671069929,548,Friday,27th Floor Vip,Meeting Room,Professional & Other Places,-1.0,Clouds,2280,84
40.7532003091414 -73.9728529869443,609,Friday,Kinneys park,Parking,Professional & Other Places,-1.0,Clouds,2280,84
40.7532375238346 -73.9732604873822,645,Friday,TIAA-CREF,Office,Professional & Other Places,-1.0,Clouds,2280,84
40.7532450000000 -73.9733970000000,737,Friday,MDTF office,Office,Professional & Other Places,-1.0,Clouds,2280,84
40.7531259619306 -73.9737942542562,737,Friday,Facebook Mobile Hack NYC,Coworking Space,Professional & Other Places,-1.0,Clouds,2280,84
40.7563380873459 -73.9812610957957,792,Friday,Sentry Corporate,Office,Professional & Other Places,-1.0,Clouds,2280,84
40.7529181303949 -73.9722560833373,792,Friday,"Rodale, Inc.",Office,Professional & Other Places,7.1,Clouds,2280,84
40.7527410080238 -73.9733079722472,919,Friday,Hofbräu Bierhaus NYC,German Restaurant,Food,8.2,Clouds,2280,84
40.7523461329262 -73.9745288987157,919,Friday,Macchiato Espresso Bar,Coffee Shop,Food,7.9,Clouds,2280,84
40.7528084533503 -73.9737024235016,934,Friday,Midtown Hardware,Hardware Store,Shop & Service,7.1,Clear,2280,84
40.7525451616761 -73.9733580577815,935,Friday,Blarney Stone,Bar,Nightlife Spot,-1.0,Clear,2280,84
40.7529046730442 -73.9729792547779,935,Friday,O'Neill's Irish Bar,Pub,Nightlife Spot,-1.0,Clear,2280,84
40.7524465678262 -73.9732432690713,1062,Friday,711 Third Ave,Office,Professional & Other Places,-1.0,Clear,2280,84
40.7583578555057 -73.9842454555664,1098,Friday,Havana Central Times Square,Cuban Restaurant,Food,8.2,Clear,2280,84
40.7677202139931 -73.9185386857581,816,Saturday,House of Sudz,Laundromat,Shop & Service,-1.0,Clear,2280,84
40.7654838850782 -73.9138252181282,789,Sunday,Chubby Burgers & Chicken,Burger Joint,Food,5.5,Clear,2280,84
40.7653964648909 -73.9137411117554,799,Sunday,Gyro Uno,Greek Restaurant,Food,7.6,Clear,2280,84
40.7658110529264 -73.9137792885274,799,Sunday,Melody Lounge,Hookah Bar,Nightlife Spot,7.2,Clear,2280,84
40.7662253023685 -73.9107155799866,800,Sunday,Rod's Apt,Residential Building (Apartment / Condo),Residence,-1.0,Clear,2280,84
40.7527410080238 -73.9733079722472,835,Tuesday,Hofbräu Bierhaus NYC,German Restaurant,Food,8.2,Fog,2281,84
40.7527522528278 -73.9735876349967,850,Tuesday,TIA CREF Cafeteria,Building,Professional & Other Places,-1.0,Fog,2281,84
40.7531259619306 -73.9737942542562,851,Tuesday,Facebook Mobile Hack NYC,Coworking Space,Professional & Other Places,-1.0,Fog,2281,84
40.7527518611088 -73.9730538675497,1031,Tuesday,The Perfect Pint,Pub,Nightlife Spot,6.7,Clouds,2281,84
40.7549249532893 -73.9732375296340,1031,Tuesday,Hotel 48LEX Lounge,Hotel Bar,Nightlife Spot,6.6,Clouds,2281,84
40.7533827198828 -73.9744428077131,1061,Tuesday,CoCo Fresh Tea & Juice,Bubble Tea Shop,Food,8.8,Clouds,2281,84
40.7533202682091 -73.9742678403854,1062,Tuesday,Menchanko-Tei,Noodle House,Food,-1.0,Clouds,2281,84
40.7528330000000 -73.9732160000000,1064,Tuesday,Schnitzel & Things,Restaurant,Food,-1.0,Clouds,2281,84
40.7530823562104 -73.9727381979329,1175,Tuesday,733 third avenue,Office,Professional & Other Places,-1.0,Clear,2281,84
40.7532450000000 -73.9733970000000,1176,Tuesday,MDTF office,Office,Professional & Other Places,-1.0,Clear,2281,84
40.7529046730442 -73.9729792547779,1177,Tuesday,O'Neill's Irish Bar,Pub,Nightlife Spot,-1.0,Clear,2281,84
40.7668855209038 -73.9216294884682,1202,Tuesday,Tastee Corner,Diner,Food,5.2,Clear,2281,84
40.7669010000000 -73.9214260000000,1202,Tuesday,MTA - 30th Avenue Bus Stop,Bus Station,Travel & Transport,5.1,Clear,2281,84
40.7665211086054 -73.9129927424329,1223,Tuesday,Halal Sandwich Shop,Middle Eastern Restaurant,Food,7.9,Clear,2281,84
40.7678083915285 -73.9102541593408,1224,Tuesday,24-00 42nd Street,Cafeteria,Food,-1.0,Clear,2281,84
40.6394133333333 -73.9798741333333,1224,Tuesday,Jamesoninthehood,Residential Building (Apartment / Condo),Residence,-1.0,Clear,2281,84
40.7672250000000 -73.9088680000000,1292,Tuesday,The Rack Room,Home (private),Residence,-1.0,Clear,2281,84
40.7669790000000 -73.9125070000000,1293,Tuesday,Eastern Nights,Hookah Bar,Nightlife Spot,4.9,Clear,2281,84
40.7666000000000 -73.9127190000000,1293,Tuesday,Glow Bar And Hookah Lounge,Hookah Bar,Nightlife Spot,-1.0,Clear,2281,84
40.7677202139931 -73.9185386857581,1321,Tuesday,House of Sudz,Laundromat,Shop & Service,-1.0,Clear,2281,84
40.7678715660743 -73.9112301786965,469,Wednesday,Super Laundromat,Laundry Service,Shop & Service,-1.0,Clouds,2281,84
40.7665907222196 -73.9129295889590,470,Wednesday,ML Lounge,Nightlife Spot,Nightlife Spot,-1.0,Clouds,2281,84
40.7590398909385 -73.9065883017906,471,Wednesday,Gryffindor Common Room,Home (private),Residence,-1.0,Clouds,2281,84
40.7662253023685 -73.9107155799866,471,Wednesday,Rod's Apt,Residential Building (Apartment / Condo),Residence,-1.0,Clouds,2281,84
40.7658353689891 -73.9126597511580,335,Thursday,Anthrax's Petting Zoo,Residential Building (Apartment / Condo),Residence,-1.0,Clouds,2281,84
40.7678083915285 -73.9102541593408,336,Thursday,24-00 42nd Street,Cafeteria,Food,-1.0,Clouds,2281,84
40.7666478429867 -73.9208811521530,363,Thursday,Dunkin' Donuts,Donut Shop,Food,6.0,Clouds,2281,84
40.7528567554950 -73.9736737263818,450,Thursday,Sentry Coat Check!,Convention Center,Professional & Other Places,-1.0,Clouds,2281,84
40.7529464074634 -73.9727711677551,450,Thursday,Media Post DOOH,Meeting Room,Professional & Other Places,-1.0,Clouds,2281,84
40.7527518611088 -73.9730538675497,573,Thursday,The Perfect Pint,Pub,Nightlife Spot,6.7,Clouds,2281,84
40.7532375238346 -73.9732604873822,797,Thursday,TIAA-CREF,Office,Professional & Other Places,-1.0,Clouds,2281,84
40.7532965067149 -73.9739377397225,798,Thursday,A Cafe @ lex and 45th,Salad Place,Food,-1.0,Clouds,2281,84
40.7528567554950 -73.9736737263818,798,Thursday,Sentry Coat Check!,Convention Center,Professional & Other Places,-1.0,Clouds,2281,84
40.7528084533503 -73.9737024235016,927,Thursday,Midtown Hardware,Hardware Store,Shop & Service,7.1,Clouds,2281,84
40.7525451616761 -73.9733580577815,928,Thursday,Blarney Stone,Bar,Nightlife Spot,-1.0,Clouds,2281,84
40.7531259619306 -73.9737942542562,1203,Thursday,Facebook Mobile Hack NYC,Coworking Space,Professional & Other Places,-1.0,Clouds,2281,84
40.7478115621338 -73.9402386813564,1231,Thursday,Dutch Kills,Cocktail Bar,Nightlife Spot,9.2,Clouds,2281,84
40.7662253023685 -73.9107155799866,1265,Thursday,Rod's Apt,Residential Building (Apartment / Condo),Residence,-1.0,Clouds,2281,84
40.7665211086054 -73.9129927424329,284,Friday,Halal Sandwich Shop,Middle Eastern Restaurant,Food,7.9,Clouds,2281,84
40.7666478429867 -73.9208811521530,304,Friday,Dunkin' Donuts,Donut Shop,Food,6.0,Clouds,2281,84
40.7705929544629 -73.9183463601422,305,Friday,Opa! Opa!,Home (private),Residence,-1.0,Clouds,2281,84
40.7526474262798 -73.9730022125569,371,Friday,Men's Restroom,Rest Area,Travel & Transport,-1.0,Rain,2281,84
40.7528567554950 -73.9736737263818,430,Friday,Sentry Coat Check!,Convention Center,Professional & Other Places,-1.0,Clouds,2281,84
40.7527513488484 -73.9729428291321,486,Friday,Convene at 730 Third Avenue,Office,Professional & Other Places,-1.0,Clouds,2281,84
40.7528084533503 -73.9737024235016,521,Friday,Midtown Hardware,Hardware Store,Shop & Service,7.1,Clouds,2281,84
40.7527522528278 -73.9735876349967,541,Friday,TIA CREF Cafeteria,Building,Professional & Other Places,-1.0,Clouds,2281,84
40.7526474262798 -73.9730022125569,770,Friday,Men's Restroom,Rest Area,Travel & Transport,-1.0,Clouds,2281,84
40.7530716014474 -73.9734671069929,771,Friday,27th Floor Vip,Meeting Room,Professional & Other Places,-1.0,Clouds,2281,84
40.7531259619306 -73.9737942542562,838,Friday,Facebook Mobile Hack NYC,Coworking Space,Professional & Other Places,-1.0,Clouds,2281,84
40.7527410080238 -73.9733079722472,839,Friday,Hofbräu Bierhaus NYC,German Restaurant,Food,8.2,Clouds,2281,84
40.7532289124202 -73.9731514380538,925,Friday,TV of Tomorrow Conference,Meeting Room,Professional & Other Places,-1.0,Clear,2281,84
40.7544550000000 -73.9774880000000,925,Friday,Rain or Shine,Miscellaneous Shop,Shop & Service,5.5,Clear,2281,84
40.7527518611088 -73.9730538675497,1075,Friday,The Perfect Pint,Pub,Nightlife Spot,6.7,Clear,2281,84
40.7524465678262 -73.9732432690713,1076,Friday,711 Third Ave,Office,Professional & Other Places,-1.0,Clear,2281,84
40.7529046730442 -73.9729792547779,1076,Friday,O'Neill's Irish Bar,Pub,Nightlife Spot,-1.0,Clear,2281,84
40.7529464074634 -73.9727711677551,1123,Friday,Media Post DOOH,Meeting Room,Professional & Other Places,-1.0,Clear,2281,84
40.7583578555057 -73.9842454555664,1201,Friday,Havana Central Times Square,Cuban Restaurant,Food,8.2,Fog,2281,84
40.7665907222196 -73.9129295889590,715,Saturday,ML Lounge,Nightlife Spot,Nightlife Spot,-1.0,Clouds,2281,84
40.7678083915285 -73.9102541593408,715,Saturday,24-00 42nd Street,Cafeteria,Food,-1.0,Clouds,2281,84
40.7658353689891 -73.9126597511580,715,Saturday,Anthrax's Petting Zoo,Residential Building (Apartment / Condo),Residence,-1.0,Clouds,2281,84
40.7662253023685 -73.9107155799866,716,Saturday,Rod's Apt,Residential Building (Apartment / Condo),Residence,-1.0,Clouds,2281,84
40.7665211086054 -73.9129927424329,969,Sunday,Halal Sandwich Shop,Middle Eastern Restaurant,Food,7.9,Clear,2281,84
40.7669790000000 -73.9125070000000,1073,Sunday,Eastern Nights,Hookah Bar,Nightlife Spot,4.9,Clear,2281,84
40.7647094201498 -73.9118617180259,1073,Sunday,Piccola Venezia,Italian Restaurant,Food,6.6,Clear,2281,84
40.7662253023685 -73.9107155799866,1073,Sunday,Rod's Apt,Residential Building (Apartment / Condo),Residence,-1.0,Clear,2281,84
40.7669790000000 -73.9125070000000,488,Monday,Eastern Nights,Hookah Bar,Nightlife Spot,4.9,Clouds,2283,84
40.7665907222196 -73.9129295889590,488,Monday,ML Lounge,Nightlife Spot,Nightlife Spot,-1.0,Clouds,2283,84
40.7662253023685 -73.9107155799866,489,Monday,Rod's Apt,Residential Building (Apartment / Condo),Residence,-1.0,Clouds,2283,84
40.7678083915285 -73.9102541593408,775,Monday,24-00 42nd Street,Cafeteria,Food,-1.0,Clouds,2283,84
40.7666263877311 -73.9129066240544,776,Monday,Halal Sandwich Shop,Middle Eastern Restaurant,Food,7.9,Clouds,2283,84
40.7888004673973 -73.9742878438115,979,Monday,Mamajuana Cafe,Latin American Restaurant,Food,-1.0,Clouds,2283,84
40.7877322677707 -73.9750052682334,1312,Monday,CVS Pharmacy,Pharmacy,Shop & Service,6.7,Clouds,2283,84
40.7875920569702 -73.9750167470025,1313,Monday,The Coffee Bean and Tea Leaf,Coffee Shop,Food,-1.0,Clouds,2283,84
40.7658110529264 -73.9137792885274,1368,Monday,Melody Lounge,Hookah Bar,Nightlife Spot,7.2,Clouds,2283,84
40.7662253023685 -73.9107155799866,1432,Monday,Rod's Apt,Residential Building (Apartment / Condo),Residence,-1.0,Clouds,2283,84
40.7660024911210 -73.9108569954028,746,Tuesday,Jimmy's Steinway Collision,Automotive Shop,Shop & Service,-1.0,Rain,2283,84
40.7669906111689 -73.9212943751847,856,Tuesday,"MTA Q103, Q18 Bus Stop (30th Ave & 31st St.)",Bus Station,Travel & Transport,-1.0,Rain,2283,84
40.7670589410010 -73.9219832914375,856,Tuesday,Trade Fair,Supermarket,Shop & Service,5.7,Rain,2283,84
40.7670890399928 -73.9213173390991,857,Tuesday,MTA - 30th Avenue Bus Stop,Bus Station,Travel & Transport,5.1,Rain,2283,84
40.7888004673973 -73.9742878438115,960,Tuesday,Mamajuana Cafe,Latin American Restaurant,Food,-1.0,Clouds,2283,84
40.7877322677707 -73.9750052682334,1245,Tuesday,CVS Pharmacy,Pharmacy,Shop & Service,6.7,Clouds,2283,84
40.7875920569702 -73.9750167470025,1246,Tuesday,The Coffee Bean and Tea Leaf,Coffee Shop,Food,-1.0,Clouds,2283,84
40.7886342410376 -73.9742935832175,1246,Tuesday,B. Cafe West,Gastropub,Food,-1.0,Clouds,2283,84
40.7884195190564 -73.9737942542562,1341,Tuesday,Glenn Gardens,Residential Building (Apartment / Condo),Residence,-1.0,Rain,2283,84
40.7529464074634 -73.9727711677551,2,Wednesday,Media Post DOOH,Meeting Room,Professional & Other Places,-1.0,Clouds,2283,84
40.7668501517328 -73.9216043878006,2,Wednesday,KU jayhawkapocalypse,College Basketball Court,College & University,-1.0,Clouds,2283,84
40.7697710000000 -73.9277160000000,3,Wednesday,Vesta Trattoria & Wine Bar,Italian Restaurant,Food,9.3,Clouds,2283,84
40.7658596400497 -73.9145779609680,12,Wednesday,Irish Rover,Pub,Nightlife Spot,8.5,Clouds,2283,84
40.7666263877311 -73.9129066240544,701,Wednesday,Halal Sandwich Shop,Middle Eastern Restaurant,Food,7.9,Clouds,2283,84
40.7678083915285 -73.9102541593408,701,Wednesday,24-00 42nd Street,Cafeteria,Food,-1.0,Clouds,2283,84
40.7620980000000 -73.9256860000000,846,Wednesday,Sanfords Astoria,American Restaurant,Food,9.0,Clouds,2283,84
40.7580305083338 -73.9288378750659,847,Wednesday,Suds 'R Us,Laundry Service,Shop & Service,-1.0,Clouds,2283,84
40.7886342410376 -73.9742935832175,883,Wednesday,B. Cafe West,Gastropub,Food,-1.0,Clear,2283,84
40.7884195190564 -73.9737942542562,884,Wednesday,Glenn Gardens,Residential Building (Apartment / Condo),Residence,-1.0,Clear,2283,84
40.7888004673973 -73.9742878438115,885,Wednesday,Mamajuana Cafe,Latin American Restaurant,Food,-1.0,Clear,2283,84
40.7658596400497 -73.9145779609680,1366,Wednesday,Irish Rover,Pub,Nightlife Spot,8.5,Clear,2283,84
40.7653964648909 -73.9137411117554,309,Thursday,Gyro Uno,Greek Restaurant,Food,7.6,Clouds,2283,84
40.7654838850782 -73.9138252181282,310,Thursday,Chubby Burgers & Chicken,Burger Joint,Food,5.5,Clouds,2283,84
40.7651140000000 -73.9137126666667,310,Thursday,King's Deli,Deli / Bodega,Food,-1.0,Clouds,2283,84
40.7666263877311 -73.9129066240544,311,Thursday,Halal Sandwich Shop,Middle Eastern Restaurant,Food,7.9,Clouds,2283,84
